StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
43,0,201501,2.79,12.2,-0.12,1.26,-0.21,0.61,0,1603,0.07,0.76,0.22,-0.16,0.58,0.71,0.98,0.6,23.7
43,0,201502,1.79,5.2,-0.59,0.65,-1.43,-0.49,0,1648,-0.82,-0.59,0.27,-0.28,0.23,0.47,0.97,-6.9,17.4
43,0,201503,1.34,22.3,-1.39,-1.39,-2.59,-1.39,0,1294,-1.59,-1.88,-1.45,-0.21,-0.35,0.05,0.83,11.2,33.4
43,0,201504,2.71,39.6,-1.56,-1.56,-0.93,-1.56,0,738,-0.41,-1.49,-1.71,-0.92,-0.96,-0.07,0.82,28.4,50.7
43,0,201505,3.06,58.7,-2.01,-2.01,-1.84,-2.01,25,202,-0.32,-0.5,-1.32,-0.74,-0.9,-0.38,0.54,44.5,72.9
43,0,201506,8.62,59.9,2.18,2.18,6.55,2.18,10,146,2.25,1.54,1.19,0.26,0.56,0.38,0.6,49.4,70.3
43,0,201507,4.08,66.3,0.03,1.99,0.09,1.96,92,34,0.03,1.7,1.24,0.31,0.27,0.05,0.39,54.8,77.7
43,0,201508,2.96,66.6,-0.55,1.23,-1.66,0.38,104,38,-0.78,-0.65,1.28,0.25,0.29,-0.05,0.36,55.4,77.8
43,0,201509,4.73,62.5,-0.48,1.12,0.05,0.27,42,104,0.63,-0.01,-0.09,0.83,0.16,0.47,0.43,50,74.9
43,0,201510,3.48,44.4,-0.39,1.04,0.11,0.21,0,617,0.05,0.35,-0.03,0.89,0.17,0.16,0.54,33.5,55.2
43,0,201511,1.81,39.2,-1.42,-1.42,-3.2,-1.42,0,754,-1.42,-0.89,-0.36,0.62,-0.08,0.02,0.35,29.2,49.2
43,0,201512,5.07,35.1,0.68,-0.59,2.04,0.61,0,906,1.29,0.17,0.09,-0.1,0.61,0.14,0.52,28.1,42.1
44,0,201001,4.18,32.7,4.17,4.17,1.54,4.17,0,984,0.79,2.15,2.81,2.3,2.15,1.78,1.1,23.8,41.6
44,0,201002,2.96,31.9,3.8,3.8,0.18,3.8,0,917,0.05,0.56,1.84,2.15,1.98,2.05,1.14,23.7,40.1
44,0,201003,4.61,47.4,3.68,3.68,0.82,3.68,4,526,0.68,0.51,0.77,2.11,2.16,2.12,1.27,36.2,58.6
44,0,201004,1.73,58.6,-0.96,2.34,-2.88,1.15,15,198,-1.55,-0.41,-0.31,1.81,1.65,1.98,0.81,44,73.2
44,0,201005,4.25,66.2,-1.03,1.93,-0.52,0.53,109,61,0.28,-0.69,-0.18,1.2,1.58,1.64,0.89,54.7,77.7
44,0,201006,2.53,76,-1.74,0.91,-2.45,-1.35,351,0,-1.18,-0.53,-1.19,-0.3,1.34,1.19,0.79,64.8,87.3
44,0,201007,2.82,77.9,-2.74,-2.74,-3.53,-2.74,429,0,-1.43,-1.87,-1.13,-1.09,1.1,0.89,0.66,65.9,89.9
44,0,201008,4.56,76.1,-2.8,-2.8,-1.01,-2.8,359,0,0.37,-0.61,-1.07,-0.93,0.28,0.93,0.84,65.9,86.2
44,0,201009,5.36,70,-2.24,-2.24,0.79,-1.85,190,16,0.96,0.84,0.16,-0.56,-0.17,1.18,0.9,56.8,83.2
44,0,201010,3.79,58,-2,-2,0.04,-1.53,22,223,0.48,0.95,0.9,0.02,-0.23,1.34,1.16,45.6,70.4
44,0,201011,2,46.3,-2.3,-2.3,-1.51,-2.3,0,551,-0.54,-0.03,0.51,-0.29,-0.38,0.5,1,34,58.6
44,0,201012,2.95,30.1,-2.08,-2.08,-0.05,-2.03,0,1061,-0.16,-0.53,-0.15,-0.06,-0.58,-0.25,0.91,22.1,38.1
44,0,201101,1.58,32.1,-2.48,-2.48,-1.84,-2.48,0,1020,-1.61,-1.03,-1.2,-0.09,-0.61,-0.75,0.72,23.3,41
44,0,201102,1.68,40.9,-2.95,-2.95,-2.17,-2.95,0,676,-1.06,-1.98,-1.62,-0.47,-1.06,-1.01,0.82,29.1,52.8
44,0,201103,5.28,46,0.63,-2.02,1.88,-1.18,0,590,1.1,0.23,-0.57,-0.49,-0.45,-0.84,0.95,34.8,57.2
44,0,201104,4.75,58.2,0.98,-1.39,1.24,-0.03,13,212,1.15,1.5,0.7,-0.25,0.27,-0.3,1.16,46.3,70.1
44,0,201105,4.33,64.9,0.94,-1.18,0.21,0.23,92,74,0.34,0.99,1.39,0.03,0.33,-0.29,1.05,53.7,76
44,0,201106,3.28,73.4,0.54,-1.36,-0.91,-0.31,272,2,-0.47,-0.11,0.46,-0.12,-0.16,-0.21,0.73,61.8,85
44,0,201107,4.16,77.9,0.08,-1.63,-1.22,-0.99,423,0,-0.25,-0.5,-0.23,0.21,-0.44,0.09,0.79,66.7,89
44,0,201108,5.14,74.9,0.2,-1.33,0.39,-0.54,324,0,0.67,0.26,-0.05,0.81,-0.07,0.24,0.97,64,85.7
44,0,201109,6.83,68.2,1.23,1.23,3.13,1.23,145,30,1.44,1.47,1.22,1.12,0.66,0.5,1.3,59.3,77
44,0,201110,3.78,55.5,1.54,1.54,1.32,1.54,11,289,0.47,1.39,1.48,0.95,1.17,0.51,1.35,44.5,66.5
44,0,201111,3.86,49.4,1.81,1.81,1.29,1.81,0,454,0.72,0.71,1.42,1.09,1.58,0.82,0.93,37.1,61.7
44,0,201112,3.63,42.5,1.8,1.8,0.52,1.8,0,688,0.36,0.71,0.74,1.43,1.3,0.97,0.56,31.9,53.2
44,0,201201,2.26,38.9,-0.45,1.16,-1.35,0.44,0,804,-0.73,-0.23,0.22,1.3,0.91,1.1,0.28,28.3,49.6
44,0,201202,2.54,41.9,-0.77,0.67,-1.11,-0.6,0,642,-0.29,-0.82,-0.4,0.93,0.75,1.25,0.22,30.6,53.1
44,0,201203,3.87,55.2,-1.12,-1.12,-1.27,-1.12,24,326,0.18,-0.04,-0.51,0.25,0.96,0.97,0.13,42.4,67.9
44,0,201204,3.04,55.6,-1.21,-1.21,-0.62,-1.21,3,288,-0.2,-0.1,-0.24,0.02,0.91,0.66,0.29,43.1,68
44,0,201205,4.14,67.3,-1.23,-1.23,-0.45,-1.23,129,45,0.2,0.01,0.02,-0.28,0.76,0.64,0.26,56.5,78.2
44,0,201206,2.85,70.2,-1.42,-1.42,-0.96,-1.42,185,9,-0.85,-0.42,-0.52,-0.77,-0.08,0.52,0.27,57.9,82.5
44,0,201207,4.63,78.7,-1.54,-1.54,-0.8,-1.54,447,0,0.12,-0.48,-0.29,-0.49,-0.24,0.63,0.6,67.9,89.4
44,0,201208,4.74,74,-1.33,-1.33,0.16,-1.17,307,1,0.47,0.29,-0.18,-0.19,-0.39,0.57,0.68,63.9,84.1
44,0,201209,4.14,66.9,-1.04,-1.04,0.46,-0.56,115,40,0.48,0.49,0.41,0,-0.34,0.11,0.45,55.9,77.9
44,0,201210,4.09,56.4,-0.65,-0.65,0.84,0.31,15,263,0.63,0.64,0.68,0.32,0.08,0.16,0.43,45.6,67.2
44,0,201211,0.67,42.7,-1.31,-1.31,-2.16,-1.31,0,659,-1.81,-0.49,-0.18,-0.28,-0.27,-0.5,0.2,31.4,54.1
44,0,201212,3.08,42.9,-1.31,-1.31,-0.43,-1.31,0,680,-0.05,-1.26,-0.5,-0.09,-0.27,-0.57,0.35,33.2,52.5
44,0,201301,5.95,38.5,1.17,1.17,3.5,1.17,0,820,1.75,1.25,0.2,0.54,0.33,0.11,0.86,29.1,48
44,0,201302,2.27,36.8,0.71,0.71,-1.02,-0.04,0,790,-0.52,1.1,0.82,0.25,0.08,0.09,0.94,27.2,46.4
44,0,201303,3.7,40.1,0.8,0.8,0.5,0.32,0,759,0.05,-0.28,0.83,0.2,0.29,0.05,0.72,30.2,50
44,0,201304,3.56,56,0.73,0.73,0.02,0.18,5,265,0.25,0.09,-0.21,0.03,0.32,0.12,0.58,43.6,68.4
44,0,201305,4.37,62.5,0.87,0.87,0.67,0.6,54,119,0.37,0.42,0.27,0.69,0.35,0.17,0.62,51.3,73.7
44,0,201306,7.02,72.2,2.22,2.22,4.3,2.22,236,2,1.87,1.59,1.46,1.55,0.88,0.97,1.17,62.3,82
44,0,201307,6.46,75.6,2.88,2.88,2.67,2.88,359,0,1.45,2.08,1.91,1.4,1.13,1.3,1.51,66.7,84.6
44,0,201308,4.47,71.8,2.92,2.92,1.03,2.92,228,3,0.32,0.94,1.74,1.55,1.64,1.18,1.4,62.6,81.1
44,0,201309,1.64,66.3,2.2,2.2,-1.26,1.62,97,50,-1.16,-0.63,0.1,0.91,1.17,0.75,0.65,55,77.6
44,0,201310,3.09,57.6,1.92,1.92,-0.18,1.21,20,235,0.1,-0.79,-0.58,0.85,0.61,0.6,0.5,47.3,68
44,0,201311,3.03,43.7,1.86,1.86,0.41,1.28,0,624,0.21,0.11,-0.57,0.8,0.8,1.02,0.34,32.6,54.9
44,0,201312,5.81,40.3,2.81,2.81,3.45,2.81,0,762,1.79,1.27,0.95,0.71,1.25,1.52,0.73,30.3,50.3
44,0,201401,2.69,29.4,2.39,2.39,-0.39,2.17,0,1091,-0.31,1.03,0.87,0.03,1.15,0.94,0.75,18.3,40.6
44,0,201402,3.36,37,2.3,2.3,0.47,2.21,0,792,0.36,-0.04,1.02,0.11,1.19,1.14,0.86,26.6,47.3
44,0,201403,3.29,40.7,2.04,2.04,-0.1,1.84,0,763,-0.26,0.08,-0.2,0.58,0.42,1.03,0.76,28.8,52.5
44,0,201404,4.73,55,2.41,2.41,1.75,2.41,2,304,1.14,0.49,0.57,0.93,0.3,1.27,0.98,42,68
44,0,201405,4.35,65.2,2.22,2.22,0.18,2.22,92,76,0.35,0.99,0.58,1.03,0.39,1.28,1.13,52.9,77.5
44,0,201406,3.49,72.5,-0.16,1.84,-0.47,1.56,236,2,-0.29,0.01,0.54,0.18,0.72,0.58,1.22,61.5,83.4
44,0,201407,3.82,73.4,-0.36,1.43,-0.66,0.79,290,1,-0.54,-0.57,-0.27,0.08,0.6,0.1,1.11,62.9,84
44,0,201408,4.69,71.3,-0.12,1.48,0.62,1.07,215,4,0.44,-0.09,-0.26,0.11,0.6,0.18,1.12,61.7,80.8
44,0,201409,2.97,68.1,-0.36,1.08,-0.75,0.3,136,31,-0.11,0.03,-0.27,0.12,-0.09,0.42,0.9,58.9,77.3
44,0,201410,4.03,57.9,0.15,1.12,0.45,0.5,23,225,0.6,0.2,0.28,0.03,0.22,0.6,0.83,46.9,68.9
44,0,201411,3.13,42.1,0.32,1.19,0.55,0.74,0,663,0.27,0.53,0.21,-0.02,0.23,0.58,1.14,31.2,53
44,0,201412,3.21,40.8,0.33,1.11,0.14,0.65,0,749,0.05,0.18,0.43,0.04,0.34,0.13,1.16,32.1,49.4
44,0,201501,2.59,33.8,0.1,0.8,-0.58,0.09,0,973,-0.4,-0.28,-0.11,0,-0.08,0.1,0.74,24.5,43.1
44,0,201502,2.66,28.9,0.02,0.64,-0.23,-0.15,0,1014,-0.19,-0.53,-0.38,-0.16,-0.32,0,0.79,18.1,39.8
44,0,201503,3.75,44.2,0.05,0.61,0.11,-0.13,0,664,0.09,-0.04,-0.35,0.1,-0.26,0.07,0.78,32.8,55.6
44,0,201504,4.51,56,0.48,0.98,1.29,0.51,4,274,0.98,0.61,0.39,0.19,0.18,0.01,0.9,43.9,68.1
44,0,201505,2.15,67.1,-0.94,-0.94,-2.83,-0.94,130,46,-1.31,-0.28,-0.25,-0.46,-0.22,-0.4,0.67,54.9,79.2
44,0,201506,6.95,73.7,1.15,1.15,3.46,1.15,274,1,1.83,0.6,0.95,0.38,0.55,0.19,0.62,63.8,83.7
44,0,201507,5.05,75.3,1.3,1.3,0.81,1.3,334,0,0.44,1.55,0.67,0.69,0.48,0.46,0.48,65.9,84.7
44,0,201508,2.65,73.2,0.69,0.69,-1.42,-0.22,274,1,-1.01,-0.46,0.68,0.29,0.01,0.12,0.28,62.4,84
44,0,201509,5.73,69.3,1.28,1.28,1.96,1.28,172,20,1.09,0.3,0.39,0.81,0.46,0.6,0.78,59.1,79.4
44,0,201510,4.58,56.3,1.77,1.77,1.87,1.77,13,275,0.86,1.31,0.67,0.87,0.92,0.72,0.93,45.5,67.1
44,0,201511,3.92,51.1,1.98,1.98,1.18,1.98,0,408,0.75,1.02,1.36,1.46,1.18,0.85,1.01,40.4,61.8
44,0,201512,5.23,49.6,2.39,2.39,1.83,2.39,12,478,1.44,1.39,1.51,1.38,1.46,1.23,0.98,40.2,59
45,0,201001,6.24,36.3,-1.05,-1.05,-0.16,-1.05,0,713,0.08,-0.84,-0.31,-0.02,-0.07,-0.41,-0.75,31.5,41.1
45,0,201002,3.38,38.5,-1.58,-1.58,-1.92,-1.58,0,619,-0.61,-0.37,-1.04,-0.21,-0.42,-0.18,-0.74,31.4,45.6
45,0,201003,3.72,40.9,-1.77,-1.77,-1.05,-1.77,0,637,-0.23,-0.63,-0.44,-0.19,-0.3,-0.33,-0.77,31.1,50.8
45,0,201004,4.04,44.6,0.59,-1,1.76,-0.07,0,530,1.08,0.38,-0.1,-0.35,-0.09,-0.14,-0.6,34.9,54.2
45,0,201005,4.28,48.7,1.69,1.69,3.5,1.69,0,431,1.85,1.89,1.16,-0.31,0.26,0.05,-0.27,38.4,59
45,0,201006,3.28,55.9,2.32,2.32,2.4,2.32,5,247,1.46,2.19,2.19,0.78,0.57,0.44,-0.11,45.6,66.2
45,0,201007,0.41,64.2,2.32,2.32,0.71,2.32,53,92,-0.72,0.89,1.81,0.77,0.18,0.39,-0.11,50.7,77.8
45,0,201008,0.74,63.5,2.1,2.1,0.07,2.07,52,88,-0.12,-0.7,0.56,1.22,-0.15,0.37,-0.26,50.6,76.4
45,0,201009,3.46,57.1,2.65,2.65,2.28,2.65,12,193,1.31,0.93,0.66,1.99,0.93,0.69,0.05,47,67.1
45,0,201010,4.29,48.6,2.66,2.66,0.86,2.66,0,437,0.39,1.02,0.81,1.7,1.06,0.49,0.22,39.1,58
45,0,201011,5.78,34.8,2.41,2.41,0.08,2.38,0,764,-0.14,-0.02,0.4,0.57,1.13,0.1,0.05,28.4,41.1
45,0,201012,7.71,31.9,2.52,2.52,1.09,2.52,0,835,0.57,0.24,0.32,0.46,1.4,0.8,0.29,26.9,36.9
45,0,201101,6.53,32.1,2.4,2.4,0.4,2.4,0,856,0.21,0.53,0.25,0.58,1.17,0.89,0.33,26.4,37.9
45,0,201102,4.09,31.1,1.97,1.97,-0.54,1.67,0,818,-0.22,-0.03,0.28,0.47,0.58,1.01,0.54,23.6,38.6
45,0,201103,7.81,38.4,3.17,3.17,4.21,3.17,0,704,1.91,1.16,1,0.81,0.93,1.6,0.86,30.9,45.9
45,0,201104,4.67,40.2,3.96,3.96,3.36,3.96,0,652,1.63,2.33,1.54,1.1,1.32,1.77,1.12,31,49.5
45,0,201105,4.09,48.6,4.64,4.64,3.24,4.64,0,449,1.7,2.11,2.73,1.72,1.69,1.77,1.24,38.3,58.8
45,0,201106,1.44,55.5,4.07,4.07,-0.27,3.91,4,245,-0.42,1.03,1.62,1.65,1.34,1.45,1.31,44.9,66.1
45,0,201107,1.06,61,3.98,3.98,0.98,3.98,28,134,0.52,-0.12,1.07,1.69,1.35,1.54,1.34,48.5,73.5
45,0,201108,0.2,64.9,-0.35,3.22,-1.04,2.76,61,81,-1.3,-0.56,-0.77,2.14,1.44,1.44,1.24,51.1,78.6
45,0,201109,1.29,61,-0.77,2.43,-1.38,1.39,30,127,-0.5,-1.09,-0.87,0.81,1.29,1.09,1.22,47.6,74.5
45,0,201110,3.34,47.2,-0.9,1.97,-0.63,0.67,0,472,-0.13,-0.44,-0.77,-0.06,1.15,0.97,0.98,39,55.5
45,0,201111,6.1,35.3,-0.76,1.82,0.16,0.59,0,768,-0.01,-0.2,-0.42,-0.63,1.13,0.97,0.71,27.5,43.1
45,0,201112,3.2,31,-1.86,-1.86,-3.55,-1.86,0,908,-1.56,-0.97,-0.92,-1.14,-0.41,0.24,0.72,24.3,37.6
45,0,201201,6.35,30.7,0.08,-1.59,0.25,-1.4,0,901,0.13,-0.87,-0.74,-1,-0.68,0.2,0.76,23.9,37.5
45,0,201202,4.76,34.5,0.06,-1.44,-0.05,-1.2,0,715,0.14,0.14,-0.72,-0.75,-0.9,0.32,0.87,27.7,41.4
45,0,201203,7.87,37.6,1.52,1.52,4.39,1.52,0,752,1.93,1.38,1.15,0.04,-0.18,0.33,1.32,29.5,45.7
45,0,201204,3.93,46,1.82,1.82,1.38,1.82,0,495,0.98,2.08,1.54,0.29,-0.05,0.19,1.35,35.6,56.4
45,0,201205,2.31,50.9,1.74,1.74,0.32,1.74,1,379,0.12,0.76,1.92,0.43,0.09,-0.08,1.15,39.4,62.4
45,0,201206,3.93,55,2.69,2.69,3.4,2.69,4,271,1.99,1.46,1.61,1.77,0.56,0.33,1.24,44.9,65.1
45,0,201207,1.43,65.2,3.25,3.25,2.49,3.25,60,94,1.02,2.06,1.66,1.91,0.76,0.39,1.34,52.5,77.9
45,0,201208,0.1,66.2,2.79,2.79,-0.37,2.58,82,58,-1.73,-0.25,1.25,2.24,0.73,0.37,1.24,51.9,80.6
45,0,201209,0.16,59.7,1.57,1.57,-2.8,0.18,18,164,-1.85,-2.8,-1.82,0.47,1.22,0.23,0.92,45.5,73.9
45,0,201210,6.47,47.4,2.34,2.34,2.81,2.04,0,460,1.51,0.51,0.06,1.01,1.8,0.73,1.14,37.8,57
45,0,201211,7.31,39,2.51,2.51,1.23,2.51,0,655,0.45,1.21,0.53,1.02,2.08,0.89,1.24,33.3,44.7
45,0,201212,8.25,32.5,2.79,2.79,1.6,2.79,0,852,0.8,0.81,1.39,0.79,1.38,1.71,1.36,27.9,37.2
45,0,201301,3.97,29.1,-0.62,1.89,-1.85,1.05,0,948,-0.96,-0.03,0.14,0.11,0.63,1.41,1.1,23.6,34.6
45,0,201302,2.76,35.5,-1.32,0.92,-2.31,-0.87,0,700,-0.98,-1.35,-0.55,-0.08,0.23,1.04,0.89,28.4,42.5
45,0,201303,3.75,40.2,-1.49,-1.49,-0.92,-1.49,0,662,-0.21,-0.91,-1.29,0.19,-0.17,0.33,0.46,30.9,49.5
45,0,201304,4.23,44.7,0.67,-0.67,2.01,0.48,0,528,1.25,0.48,-0.24,-0.07,-0.05,0.36,0.44,34.7,54.8
45,0,201305,3.01,53.5,0.92,0.92,0.95,0.92,2,304,0.8,1.33,0.75,-0.1,0.22,0.49,0.35,41.9,65
45,0,201306,2.26,58.7,1.02,1.02,0.59,1.02,17,156,0.51,0.86,1.31,-0.49,0.6,0.23,0.46,47.6,69.8
45,0,201307,0.16,67.2,0.76,0.76,-0.48,0.29,91,59,-1.49,-0.2,0.35,-0.06,0.01,0.01,0.37,52.9,81.5
45,0,201308,1.6,66.2,0.76,0.76,0.23,0.37,92,50,0.87,0,0.27,0.71,-0.05,0.26,0.51,53.7,78.6
45,0,201309,5.6,59.7,2.32,2.32,4.93,2.32,22,154,2.63,2.4,2.07,2.19,0.41,1.15,0.96,49.4,69.9
45,0,201310,1.37,46.1,-0.52,1.56,-1.57,0.8,0,514,-1.33,0.66,0.85,0.87,0.39,0.34,0.73,35.6,56.6
45,0,201311,4.03,36.7,-1.06,0.8,-1.79,-0.74,0,711,-0.84,-1.31,-0.35,-0.24,0.17,-0.22,0.43,29.8,43.7
45,0,201312,2.94,28.2,-2.23,-2.23,-3.81,-2.23,0,972,-1.71,-1.69,-1.91,-1.04,-0.45,-1.03,0.43,21.8,34.7
45,0,201401,4.42,34.1,-2.53,-2.53,-1.6,-2.53,0,818,-0.75,-1.64,-1.66,-1.09,-0.98,-1,0.23,28.3,39.9
45,0,201402,6.28,29.8,0.62,-1.65,1.85,-0.8,0,828,0.9,0,-0.88,-0.82,-0.75,-0.45,0.38,23.4,36.3
45,0,201403,7.78,40.1,1.87,1.87,3.95,1.87,0,646,1.89,1.8,1.01,-0.76,-0.18,0.22,0.38,31.2,49
45,0,201404,3.78,45.8,2.08,2.08,1.2,2.08,0,487,0.85,1.98,1.86,-0.26,0.08,0.13,0.39,35.4,56.3
45,0,201405,2.44,54.3,0,1.86,0,1.8,3,269,0.25,0.75,1.88,0.26,0,0.05,0.44,42.4,66.2
45,0,201406,1.73,58.3,-0.08,1.59,-0.25,1.34,15,180,-0.07,0.09,0.57,1.14,-0.62,-0.03,0.21,46.9,69.8
45,0,201407,0.77,68.6,-0.25,1.25,-0.52,0.7,116,40,0.04,-0.12,0.02,1.61,-0.26,0.06,0.15,54.8,82.4
45,0,201408,1.47,67.3,-0.25,1.09,-0.09,0.46,110,37,0.75,0.48,0.23,1.72,0.28,0.05,0.3,54.6,80
45,0,201409,1.8,59.9,-0.43,0.77,-0.62,-0.15,27,133,-0.01,0.36,0.3,0.52,1.13,-0.53,0.47,47.7,72
45,0,201410,6.01,51.9,0.58,1.28,1.75,0.99,0,318,1.29,1.05,1.15,0.95,2.03,0.2,0.38,43,60.7
45,0,201411,6.1,36.3,0.61,1.23,0.25,0.98,0,716,-0.01,0.63,0.52,0.54,1.62,0.51,0.18,28.9,43.7
45,0,201412,6.23,34.2,-0.2,0.9,-0.61,0.29,0,790,-0.07,-0.09,0.45,0.46,0.62,1.04,-0.01,28.7,39.6
45,0,201501,4.96,35.1,-0.58,-0.58,-1.2,-0.58,0,758,-0.5,-0.34,-0.37,0.17,0.15,1.2,0.1,29.6,40.6
45,0,201502,4.3,40.8,-0.9,-0.9,-1.13,-0.9,0,561,-0.1,-0.49,-0.43,0.01,0.05,0.84,0.26,33.1,48.4
45,0,201503,4.32,44.8,-1.09,-1.09,-0.85,-1.09,0,535,0.15,0.01,-0.37,0.09,0.12,0.26,0.33,34.7,55
45,0,201504,1.82,45.7,-1.48,-1.48,-1.52,-1.48,0,499,-0.96,-0.43,-0.36,-0.53,-0.05,-0.08,0.1,34.3,57.2
45,0,201505,1.51,56.1,-1.87,-1.87,-1.61,-1.87,6,250,-0.82,-1.31,-0.78,-0.75,-0.26,-0.22,-0.04,44.5,67.6
45,0,201506,0.47,65.5,-2.79,-2.79,-3.36,-2.79,74,67,-1.91,-2.01,-2.19,-1.23,-0.46,-0.42,-0.24,51.8,79.2
45,0,201507,0.42,68.6,-3.77,-3.77,-3.8,-3.77,134,27,-0.69,-2,-2.22,-1.28,-0.98,-0.47,-0.2,55,82.3
45,0,201508,1.33,66.7,-3.74,-3.74,-1.08,-3.74,96,46,0.61,-0.01,-1.2,-1.28,-1.05,-0.49,-0.22,53.2,80.1
45,0,201509,1.5,56.3,-3.63,-3.63,-0.81,-3.63,6,227,-0.29,0.05,-0.27,-1.75,-1.29,-0.5,-0.71,44.5,68
45,0,201510,4.18,52.4,-3.42,-3.42,-0.5,-3.42,0,329,0.34,0.06,0.18,-0.83,-0.88,-0.84,-0.42,42.7,62.2
45,0,201511,7.02,36,0.31,-2.76,0.93,-2.33,0,745,0.34,0.34,0.14,-0.27,-0.58,-0.68,-0.12,28.9,43.1
45,0,201512,11.42,32.2,1.9,-0.85,4.88,1.55,0,839,2.02,1.58,1.54,1.35,0.48,0.15,0.83,27.3,37
46,0,201001,3.58,27.7,1.64,1.64,0.42,1.64,0,1139,0.13,0.7,0.03,0.15,0.82,0.17,0.48,21.1,34.4
46,0,201002,3.35,27.2,1.65,1.65,0.55,1.65,0,1040,0.28,0.19,0.71,0.21,0.25,0.54,0.42,20.5,33.8
46,0,201003,3.44,43.4,-0.34,1.14,-1.03,0.54,0,647,-0.38,-0.14,-0.12,0.04,0.11,0.69,0.29,32.8,54
46,0,201004,2.01,55.6,-1.31,-1.31,-2.99,-1.31,8,274,-1.46,-1.21,-0.89,-0.65,-0.34,0.32,0,40.1,71
46,0,201005,5.56,63.4,-0.87,-0.87,0.91,-0.25,82,112,0.89,-0.13,-0.37,0.12,-0.06,0.01,0,51,75.8
46,0,201006,4.56,71.9,-0.82,-0.82,-0.13,-0.22,235,5,0.16,0.7,-0.04,-0.16,-0.04,0,-0.16,60.9,82.9
46,0,201007,4.83,73.8,-0.83,-0.83,-0.28,-0.33,297,1,0.03,0.08,0.54,-0.19,-0.19,-0.04,-0.16,62.1,85.4
46,0,201008,3.48,73.3,-1.21,-1.21,-1.41,-1.21,283,1,-0.42,-0.34,-0.25,-0.45,-0.02,-0.14,-0.07,62.6,84.1
46,0,201009,2.61,65.6,-1.54,-1.54,-1.37,-1.54,95,57,-0.39,-0.63,-0.54,-0.38,-0.38,-0.22,0.03,51.8,79.3
46,0,201010,2.59,54.2,-1.78,-1.78,-1.17,-1.78,10,325,-0.14,-0.46,-0.65,-0.07,-0.55,-0.47,0.16,41.6,66.8
46,0,201011,2.85,43.2,-2.01,-2.01,-1.25,-2.01,0,642,-0.07,-0.2,-0.45,-0.49,-0.63,-0.23,0.14,31.2,55.2
46,0,201012,3.57,25.3,-1.65,-1.65,0.46,-1.37,0,1207,0.22,0,-0.2,-0.52,-0.43,-0.46,-0.07,19.5,31.2
46,0,201101,2.25,27.1,-1.95,-1.95,-1.4,-1.95,0,1160,-0.96,-0.5,-0.57,-0.86,-0.38,-0.75,-0.38,19.2,35
46,0,201102,2.95,36.8,-1.88,-1.88,-0.4,-1.88,0,781,-0.06,-0.8,-0.52,-0.77,-0.73,-0.82,-0.22,26.1,47.4
46,0,201103,5.74,42.6,0.73,-0.96,2.19,0.15,0,675,1.19,0.84,0.14,-0.13,-0.38,-0.36,0.21,32.3,52.9
46,0,201104,7.59,55,2.19,2.19,4.61,2.19,7,290,2.57,2.93,2.27,1.21,0.51,0.7,0.64,43,67.1
46,0,201105,5.15,62,2.27,2.27,0.92,2.27,61,137,0.64,2.2,2.41,1.56,0.85,0.62,0.41,50.7,73.3
46,0,201106,4.05,69.5,1.91,1.91,-0.39,1.67,172,16,-0.23,0.26,1.67,1.32,0.93,0.49,0.36,57.8,81.1
46,0,201107,3.91,74.9,1.1,1.1,-1.82,0,333,0,-0.77,-0.71,-0.2,1.42,0.82,0.33,0.19,63.6,86.2
46,0,201108,3.81,71.6,0.67,0.67,-0.95,-0.81,230,2,-0.14,-0.66,-0.71,1.44,0.8,0.41,0.22,60.4,82.8
46,0,201109,6.43,65.1,1.93,1.93,3.97,1.93,86,64,1.91,1.39,0.83,1.67,1.43,1.13,0.68,55.6,74.5
46,0,201110,4.87,52.2,2.84,2.84,3.35,2.84,4,382,1.17,2.13,1.75,1.19,2.35,1.64,0.86,42.1,62.3
46,0,201111,4.54,46.7,3.26,3.26,2.13,3.26,0,530,1.12,1.45,2.2,1.38,2.54,1.94,1.23,34.9,58.6
46,0,201112,3.81,38.5,3.09,3.09,0.5,3.09,0,808,0.39,0.98,1.45,1.61,2.14,1.97,1.1,28.9,48.1
46,0,201201,3.09,34.9,-0.14,2.63,-0.43,2.39,0,918,-0.24,0.05,0.6,1.71,1.27,2.42,0.99,25.1,44.6
46,0,201202,2.3,37.7,-0.62,1.87,-1.46,0.99,0,751,-0.64,-0.69,-0.32,1.66,0.92,2.24,0.83,27.8,47.7
46,0,201203,4.92,52.6,-0.68,1.56,-0.37,0.5,23,388,0.67,0.1,-0.15,0.95,1.19,1.88,0.97,39.5,65.6
46,0,201204,2.86,51.7,-1.01,0.99,-1.2,-0.51,0,386,-0.63,0,-0.34,0.13,1.19,0.93,1.07,38.9,64.5
46,0,201205,4.94,65.8,-0.9,0.89,0,-0.55,120,74,0.5,0,0.34,-0.11,1.44,0.9,1.05,53.8,77.8
46,0,201206,2.64,67.5,-1.46,-1.46,-1.94,-1.46,131,29,-1.41,-0.51,-0.75,-0.66,0.26,0.58,0.78,54.4,80.7
46,0,201207,5.88,75.3,-1.11,-1.11,0.6,-0.7,345,0,0.89,-0.4,-0.06,-0.25,0.08,0.98,0.94,64.2,86.5
